Library	ID	Plate	Well	Raw Value	Score	Stdev
MS	L251569	AT020-01	E04	3246	0.934896615	265.0452792
MS	L252093	AT020-01	E05	3034	0.809258491	270.2295321
MS	L252565	AT020-01	E06	2617.333333	0.729691741	69.11825615
MS	ST009013	AT020-01	E07	1969	0.551844405	51.73006863
MS	ST009100	AT020-01	E08	1819.333333	0.523995248	75.22189398
MS	ST009131	AT020-01	E09	2439	0.650554205	229.0916847
MS	ST009299	AT020-01	E10	3497	0.97493582	141.5662389
MS	ST009324	AT020-01	E11	3248.666667	0.910491887	289.3463899
MS	L249335	AT020-01	F02	2758	0.794345306	41.58124577
MS	L250333	AT020-01	F03	2657	0.708701322	75.90125164
MS	L251747	AT020-01	F04	3568.333333	0.994822986	350.5671595
MS	L252107	AT020-01	F05	2364.666667	0.66273645	46.5438861
MS	L252646	AT020-01	F06	4560.666667	1.313540304	653.8978004
MS	ST009040	AT020-01	F07	2467.333333	0.658111552	137.500303
MS	ST009101	AT020-01	F08	3179.333333	0.886372877	94.30977327
MS	ST009136	AT020-01	F09	3519.333333	0.98635064	190.5369605
MS	ST009305	AT020-01	F10	2789.666667	0.80346578	104.9396652
MS	ST009337	AT020-01	F11	2635	0.702833264	228.6328935
MS	L249424	AT020-01	G02	3191.333333	0.889718381	133.2153645
MS	L250430	AT020-01	G03	3382	0.947860731	86.74675786
MS	L251755	AT020-01	G04	2572	0.74077452	331.7649771
MS	L252182	AT020-01	G05	3268	0.871673286	284.3096903
MS	L252662	AT020-01	G06	3232	0.901055925	312.9472799
MS	ST009078	AT020-01	G07	3343.666667	0.937117188	702.8302308
MS	ST009104	AT020-01	G08	3705.333333	1.067191494	146.6776511
MS	ST009139	AT020-01	G09	3321.333333	0.88589888	60.71518207
MS	ST009306	AT020-01	G10	3658.666667	1.020007202	472.2672266
MS	ST009342	AT020-01	G11	2870.666667	0.804551214	239.2996727
MS	L249459	AT020-01	H02	6170.333333	1.777148412	214.4232574
MS	L250899	AT020-01	H03	5613.333333	1.497243791	349.8718813
MS	L251798	AT020-01	H04	5893.333333	1.643014517	646.3794035
MS	L252212	AT020-01	H05	2824.666667	0.791658963	316.7417455
MS	L252670	AT020-01	H06	3034.666667	0.87402945	70.72717535
MS	ST009081	AT020-01	H07	5561	1.483284927	234.2071732
MS	ST009108	AT020-01	H08	3781.666667	1.054298625	521.6381249
MS	ST009141	AT020-01	H09	3669.333333	1.02839059	146.9569098
MS	ST009307	AT020-01	H10	3056.666667	0.880365779	106.0015723
MS	ST009345	AT020-01	H11	3550.666667	0.947068935	290.372749
MS	L253081	AT021-01	A02	3283.666667	0.921043354	101.5201129
MS	L255629	AT021-01	A03	2857.333333	0.809930435	198.0942537
MS	L258911	AT021-01	A04	2416.666667	0.760363226	215.1658275
MS	L262048	AT021-01	A05	4123.666667	1.121141291	2423.435647
MS	L287237	AT021-01	A06	3363.333333	0.943389244	380.790406
MS	ST009348	AT021-01	A07	3061	0.867661127	150.2930471
MS	ST009456	AT021-01	A08	2466	0.775885124	136.2204096
MS	ST009491	AT021-01	A09	2937	0.798510703	135.8418198
MS	ST009732	AT021-01	A10	3610.333333	1.012670852	457.9326734
MS	ST009883	AT021-01	A11	3581.666667	1.015247611	250.0526611
MS	L253219	AT021-01	B02	2794	0.879084767	225.2465316
MS	L255718	AT021-01	B03	3094	0.841195818	83.23460819
MS	L259187	AT021-01	B04	3560.666667	0.998739732	750.4307652
MS	L262056	AT021-01	B05	3165	0.89714063	105.1284928
MS	L287962	AT021-01	B06	3435	1.080764558	209.6163162
MS	ST009349	AT021-01	B07	4320.666667	1.174701593	341.5118348
MS	ST009461	AT021-01	B08	4038.666667	1.132815072	372.9682739
MS	ST043645	AT021-01	B09	2606.666667	0.738877275	92.2297855
MS	ST009789	AT021-01	B10	3655	1.149983831	112.409964
MS	ST009885	AT021-01	B11	3289	0.894212361	578.4902765
MS	L254541	AT021-01	C02	3257.666667	0.913750553	494.434357
MS	L255874	AT021-01	C03	3244	0.919533714	404.1299296
MS	L259411	AT021-01	C04	3655.333333	1.150088709	327.3871307
MS	L262099	AT021-01	C05	3917.666667	1.065134071	395.0194088
MS	L289884	AT021-01	C06	3797	1.065029422	464.8236225
MS	ST009356	AT021-01	C07	2847	0.807001382	91
MS	ST009463	AT021-01	C08	2594	0.816158156	67.44627492
MS	ST009512	AT021-01	C09	3769	1.024714621	294.6540344
MS	ST009798	AT021-01	C10	4159	1.16656765	656.5462665
MS	ST009886	AT021-01	C11	3709.666667	1.051530076	222.6215024
MS	L254614	AT021-01	D02	2886	0.908031009	228.1863274
MS	L255890	AT021-01	D03	3239.666667	0.880799628	128.1301422
MS	L260487	AT021-01	D04	3885.333333	1.089806246	784.9416114
MS	L262153	AT021-01	D05	3397.333333	0.962997083	498.6104024
MS	L290793	AT021-01	D06	3259	1.02538914	219.8840604
MS	ST009357	AT021-01	D07	3261.666667	0.886780982	151.8497064
MS	ST009466	AT021-01	D08	3314.666667	0.929738616	143.291079
MS	ST009513	AT021-01	D09	3417	0.968571732	259.9019046
MS	ST009804	AT021-01	D10	2797	0.880028667	195.846879
MS	ST009887	AT021-01	D11	3593	0.976863792	143.8158545
MS	L255130	AT021-01	E02	3705	1.039224127	202.7412144
MS	L256684	AT021-01	E03	5585	1.583105977	230.1629857
MS	L260533	AT021-01	E04	1773.333333	0.557949292	97.22311111
MS	L262390	AT021-01	E05	3401	0.924662888	128.0585803
MS	L293903	AT021-01	E06	3314.666667	0.929738616	369.4392147
MS	ST009358	AT021-01	E07	3514	0.996067038	247.0242903
MS	ST009474	AT021-01	E08	3106.333333	0.97735516	286.4582576
MS	ST009545	AT021-01	E09	4602.333333	1.251281044	486.9623531
MS	ST009805	AT021-01	E10	3373.333333	0.946194167	251.7664261
MS	ST009888	AT021-01	E11	3656.666667	1.036506868	123.8803186
MS	L255343	AT021-01	F02	2865	0.901423715	331.3894989
MS	L258849	AT021-01	F03	3084.333333	0.838567647	194.4487936
MS	L260568	AT021-01	F04	2759.333333	0.773971869	425.5823461
MS	L286311	AT021-01	F05	2598	0.73642065	140.9929076
MS	L293954	AT021-01	F06	3346.666667	1.052971971	200.6298416
MS	ST009360	AT021-01	F07	2660.666667	0.723381277	377.7569766
MS	ST009475	AT021-01	F08	4089.666667	1.147120181	480.7508017
MS	ST009705	AT021-01	F09	3780	1.071466534	471.0169848
MS	ST009807	AT021-01	F10	2785	0.87625307	164.8484152
MS	ST009900	AT021-01	F11	3456	0.939616272	319.3242866
MS	L255459	AT021-01	G02	5615	1.5749645	0
MS	L258857	AT021-01	G03	3080	0.873046806	0
MS	L261610	AT021-01	G04	3214	1.011230652	0
MS	L286540	AT021-01	G05	3240	0.880890255	0
MS	L293997	AT021-01	G06	4067	1.140762355	873.1511897
MS	ST009398	AT021-01	G07	2514.666667	0.712799254	37.6342043
MS	ST009476	AT021-01	G08	3140.666667	0.988157561	155.6705924
MS	ST009706	AT021-01	G09	6809.666667	1.851410187	165.4398179
MS	ST009834	AT021-01	G10	3540.333333	0.993036388	594.4512876
MS	ST009906	AT021-01	G11	3881	1.100095667	180.2858841
MS	L255602	AT021-01	H02	6561	2.064307501	326.3678906
MS	L258865	AT021-01	H03	5925	1.610887272	291.4172267
MS	L261807	AT021-01	H04	3778	1.059700068	550.2553952
MS	L286672	AT021-01	H05	8173	2.31669206	417.9677021
MS	L294039	AT021-01	H06	4046.333333	1.273110235	123.9771484
MS	ST009399	AT021-01	H07	4461.666667	1.213036632	308.0719613
MS	ST009483	AT021-01	H08	2968	0.832501271	203.3617466
MS	ST009707	AT021-01	H09	2697.333333	0.764577354	44.8144322
MS	ST009853	AT021-01	H10	2441	0.768019297	32.90896534
MS	ST009912	AT021-01	H11	2728	0.741687844	90.03888049
MS	L294306	AT022-01	A02	2825	0.792390866	471.7446343
MS	L299677	AT022-01	A03	2842.333333	0.805678584	224.4021687
MS	L299898	AT022-01	A04	1744.666667	0.548929811	101.2834307
MS	L305847	AT022-01	A05	3160	0.859139878	476.433626
MS	L307653	AT022-01	A06	2209.666667	0.619794578	203.3232238
MS	ST009917	AT022-01	A07	987.3333333	0.279866303	22.50185178
MS	ST010105	AT022-01	A08	972	0.305823334	45.7383865
MS	ST010167	AT022-01	A09	912.6666667	0.248135547	138.3088332
MS	ST010526	AT022-01	A10	3470.666667	0.973495422	301.0669914
MS	ST010566	AT022-01	A11	3265.666667	0.925675277	54.16948711
MS	L294403	AT022-01	B02	2853.333333	0.897752996	167.1117391
MS	L299693	AT022-01	B03	3179.333333	0.864396219	349.4343047
MS	L299901	AT022-01	B04	2910.666667	0.81641971	540.2983744
MS	L306258	AT022-01	B05	2246.666667	0.636832843	155.7733396
MS	L307718	AT022-01	B06	2374.666667	0.747148638	158.0674961
MS	ST009942	AT022-01	B07	2870.333333	0.780385389	310.7287134
MS	ST010106	AT022-01	B08	3933	1.103176381	265.5353084
MS	ST010170	AT022-01	B09	4543.333333	1.287838524	276.5959749
MS	ST010534	AT022-01	B10	5555	1.747786644	594.3845557
MS	ST010576	AT022-01	B11	3198	0.869471307	485.2102637
MS	L294446	AT022-01	C02	7286	2.043667204	1355.011808
MS	L299715	AT022-01	C03	3794.666667	1.0756239	375.5866522
MS	L299928	AT022-01	C04	4764	1.498911894	846.7768301
MS	L306339	AT022-01	C05	2956.666667	0.803857671	203.5345998
MS	L307823	AT022-01	C06	2357	0.66112045	507.7903111
MS	ST010083	AT022-01	C07	2625.333333	0.744168468	233.6928183
MS	ST010114	AT022-01	C08	2839	0.893243255	295.8158211
MS	ST010186	AT022-01	C09	3576.333333	0.972332464	105.2916584
MS	ST010537	AT022-01	C10	3450	0.96769858	267.3780096
MS	ST010587	AT022-01	C11	3345	0.948162846	340.7359682
MS	L294489	AT022-01	D02	2985.666667	0.939389437	125.2889993
MS	L299731	AT022-01	D03	2927	0.795791906	149.3418896
MS	L299936	AT022-01	D04	3820	1.071480746	264.3879725
MS	L306347	AT022-01	D05	3473	0.984445311	286.6025122
MS	L308064	AT022-01	D06	3478.333333	1.094398658	341.368325
MS	ST010084	AT022-01	D07	3272.666667	0.889771659	160.5002596
MS	ST010129	AT022-01	D08	3725	1.044833974	613.3571553
MS	ST010190	AT022-01	D09	3609.333333	1.023089915	177.9616063
MS	ST010545	AT022-01	D10	3715.666667	1.16907157	343.6311006
MS	ST010596	AT022-01	D11	6204.666667	1.686922964	299.6703745
MS	L294543	AT022-01	E02	2835.333333	0.795289287	536.0450852
MS	L299758	AT022-01	E03	2887	0.818339652	136.8247054
MS	L299944	AT022-01	E04	7241.666667	2.278467737	289.7107753
MS	L306649	AT022-01	E05	2819	0.766428898	100.8513758
MS	L308218	AT022-01	E06	2781.666667	0.780236198	444.4438472
MS	ST010092	AT022-01	E07	5809	1.646600291	30.19933774
MS	ST010151	AT022-01	E08	2272	0.71484631	35
MS	ST010191	AT022-01	E09	2671.666667	0.726371954	428.8605057
MS	ST010558	AT022-01	E10	6382.333333	1.790195624	778.3831533
MS	ST010598	AT022-01	E11	3262.333333	0.924730421	470.0663074
MS	L294683	AT022-01	F02	2230.333333	0.7017366	117.5003546
MS	L299782	AT022-01	F03	3702.666667	1.006679933	199.6355012
MS	L299960	AT022-01	F04	3063.333333	0.859241541	534.8442141
MS	L306819	AT022-01	F05	4600.333333	1.303995559	315.1132072
MS	L308242	AT022-01	F06	2802.333333	0.88170671	266.0081452
MS	ST010093	AT022-01	F07	3516	0.955929055	316.9716076
MS	ST010154	AT022-01	F08	3730.666667	1.04642343	66.16141877
MS	ST010192	AT022-01	F09	3140	0.890054211	322.832774
MS	ST010560	AT022-01	F10	3460.333333	1.088735263	300.8061391
MS	ST010606	AT022-01	F11	3014	0.819445441	630.7447978
MS	L294705	AT022-01	G02	3261	0.914685527	597.7215071
MS	L299820	AT022-01	G03	3415.666667	0.96819379	400.5550316
MS	L299979	AT022-01	G04	3852	1.211966544	82.43785538
MS	L307513	AT022-01	G05	3394.333333	0.922850357	191.5628704
MS	L308358	AT022-01	G06	2851	0.799683667	337.7336228
MS	ST010098	AT022-01	G07	4074.333333	1.154897306	396.7522317
MS	ST010159	AT022-01	G08	3119.666667	0.981550267	249.1933653
MS	ST010193	AT022-01	G09	2289.666667	0.622513906	188.282589
MS	ST010564	AT022-01	G10	3622.333333	1.01603676	764.5327549
MS	ST010611	AT022-01	G11	3228.666667	0.915187377	92.30565169
MS	L299669	AT022-01	H02	3730.666667	1.173791066	168.5002473
MS	L299839	AT022-01	H03	2979	0.809929651	206.0072814
MS	L299987	AT022-01	H04	3081.666667	0.864383901	422.8195044
MS	L307645	AT022-01	H05	2958.333333	0.838559567	283.2831328
MS	L308382	AT022-01	H06	5998.666667	1.887378844	279.4035314
MS	ST010104	AT022-01	H07	5703.666667	1.55071123	782.1191299
MS	ST010162	AT022-01	H08	3363.333333	0.943389244	667.1081871
MS	ST010523	AT022-01	H09	5245	1.486730681	55.97320788
MS	ST010565	AT022-01	H10	5953.666667	1.873220357	329.1387752
MS	ST010615	AT022-01	H11	3564	0.968979281	294.9983051
MS	L308455	AT023-01	A02	3021	0.847367365	440.581434
MS	L314226	AT023-01	A03	2724	0.772136201	148.6068639
MS	L318418	AT023-01	A04	1978	0.622344191	92.4175308
MS	L319368	AT023-01	A05	2526	0.686768143	59.30430001
MS	L320714	AT023-01	A06	2172.666667	0.609416362	408.6151409
MS	ST010634	AT023-01	A07	2554.666667	0.724137524	454.1259003
MS	ST010708	AT023-01	A08	1855	0.583644325	55.65069631
MS	ST010743	AT023-01	A09	1988.333333	0.540587487	308.0411228
MS	ST010805	AT023-01	A10	3775.333333	1.058952088	270.2634517
MS	ST010899	AT023-01	A11	3182.666667	0.902148366	219.6186088
MS	L309710	AT023-01	B02	3484.333333	1.096286456	84.09716602
MS	L314234	AT023-01	B03	3420.666667	0.930009856	37.80652501
MS	L318434	AT023-01	B04	2887.333333	0.809874889	152.4543648
MS	L319791	AT023-01	B05	2427.333333	0.68804403	111.9702341
MS	L320773	AT023-01	B06	2346	0.738129157	171.7876596
MS	ST010636	AT023-01	B07	2675.333333	0.727368846	224.0989365
MS	ST010721	AT023-01	B08	3190.666667	0.894957566	377.0574669
MS	ST010754	AT023-01	B09	3149.333333	0.892699807	41.10150038
MS	ST010810	AT023-01	B10	2375.666667	0.747463271	209.1658035
MS	ST010901	AT023-01	B11	2627	0.714227994	315.3997464
MS	L309761	AT023-01	C02	3048.333333	0.855034156	334.8079051
MS	L314579	AT023-01	C03	3054.666667	0.865865901	605.5842909
MS	L318442	AT023-01	C04	2555.333333	0.803992344	233.5472829
MS	L320129	AT023-01	C05	3039.333333	0.82633306	105.0253938
MS	L320870	AT023-01	C06	2243	0.629144323	517.6494953
MS	ST010652	AT023-01	C07	3411.666667	0.967059963	464.9842291
MS	ST010727	AT023-01	C08	2640.333333	0.830736154	181.8827461
MS	ST010773	AT023-01	C09	2703	0.734890852	392.5570022
MS	ST010828	AT023-01	C10	3361	0.942734761	636.2413064
MS	ST010904	AT023-01	C11	3623.333333	1.027058309	728.0881357
MS	L311510	AT023-01	D02	2835.666667	0.892194478	33.8575447
MS	L315273	AT023-01	D03	3044.333333	0.827692459	534.6039032
MS	L318469	AT023-01	D04	2997	0.840635549	590.6581075
MS	L320226	AT023-01	D05	3059.666667	0.867283185	163.3687037
MS	L320935	AT023-01	D06	2832	0.891040824	95.29428105
MS	ST010653	AT023-01	D07	5711.333333	1.552795641	314.8608158
MS	ST010730	AT023-01	D08	2960.333333	0.83035083	832.3763171
MS	ST010780	AT023-01	D09	7929	2.247528611	437.3053853
MS	ST010870	AT023-01	D10	3140	0.987947806	696.4459778
MS	ST010919	AT023-01	D11	3979.666667	1.081990613	204.0890329
MS	L313181	AT023-01	E02	5577.666667	1.564492786	970.369689
MS	L317861	AT023-01	E03	2775.333333	0.786686981	388.3842599
MS	L318477	AT023-01	E04	2445.333333	0.769382707	144.8527988
MS	L320242	AT023-01	E05	2134.666667	0.580372551	88.22886905
MS	L320978	AT023-01	E06	3834.666667	1.075594634	518.2907807
MS	ST010654	AT023-01	E07	3303.333333	0.936352148	137.6093505
MS	ST010732	AT023-01	E08	3244	1.020669644	146.5230357
MS	ST010781	AT023-01	E09	3002.333333	0.816273511	163.2615489
MS	ST010877	AT023-01	E10	3406.333333	0.955450414	417.0819264
MS	ST010921	AT023-01	E11	3609	1.022995429	370.9353043
MS	L313238	AT023-01	F02	2868	0.902367614	105.5130324
MS	L318159	AT023-01	F03	3621.333333	0.98456705	648.3782332
MS	L318604	AT023-01	F04	3458.333333	0.970036016	384.9939393
MS	L320366	AT023-01	F05	2953.333333	0.837142283	190.5369605
MS	L320986	AT023-01	F06	2872.333333	0.903731024	44.41095961
MS	ST010665	AT023-01	F07	2568.666667	0.698368344	282.7725824
MS	ST010733	AT023-01	F08	3522	0.987894028	455.6456957
MS	ST010785	AT023-01	F09	3077.333333	0.872290921	62.93117934
MS	ST010894	AT023-01	F10	2857	0.89890665	311.2105397
MS	ST010923	AT023-01	F11	3196.333333	0.869018174	128.8112314
MS	L313580	AT023-01	G02	2790.666667	0.782760629	520.9993602
MS	L318337	AT023-01	G03	3397.666667	0.963091568	188.4710411
MS	L319155	AT023-01	G04	3734	1.174839843	116.6661905
MS	L320560	AT023-01	G05	4096.333333	1.113709912	128.5392288
MS	L320994	AT023-01	G06	3129	0.877660538	583.3086661
MS	ST010682	AT023-01	G07	5090.666667	1.442983855	238.4540487
MS	ST010736	AT023-01	G08	2886.333333	0.908135887	116.4316681
MS	ST010790	AT023-01	G09	4476.333333	1.217024201	363.5798858
MS	ST010896	AT023-01	G10	2744	0.769670986	415.404622
MS	ST010925	AT023-01	G11	3617	1.025263083	267.4266255
MS	L313734	AT023-01	H02	3483	1.095866945	427.2001873
MS	L318345	AT023-01	H03	4134	1.123950714	1816.388725
MS	L319198	AT023-01	H04	3024	0.848208842	213.8013096
MS	L320692	AT023-01	H05	3884.333333	1.101040523	246.5285649
MS	L321060	AT023-01	H06	2093.333333	0.658631871	127.1783525
MS	ST010703	AT023-01	H07	4811.666667	1.30819453	174.1158618
MS	ST010741	AT023-01	H08	3609	1.012296862	481.8910665
MS	ST010794	AT023-01	H09	5159	1.4623534	130.6101068
MS	ST010898	AT023-01	H10	2791	0.878140868	132.5556487
MS	ST010927	AT023-01	H11	7561	2.055682475	364.7478581
MS	L321079	AT024-01	A02	3609.333333	1.01239036	314.0228229
MS	L321214	AT024-01	A03	3137	0.889203841	625.7771169
MS	L321621	AT024-01	A04	2460.333333	0.774102203	267.425379
MS	L322369	AT024-01	A05	2846.333333	0.773860276	156.6822687
MS	L323411	AT024-01	A06	3356.333333	0.941425797	173.1165311
MS	ST010929	AT024-01	A07	3491	0.989547532	498.003012
MS	ST010969	AT024-01	A08	3497.333333	1.100376686	151.1169525
MS	ST010982	AT024-01	A09	5120.666667	1.39220536	273.269708
MS	ST011123	AT024-01	A10	3132.333333	0.878595513	594.224144
MS	ST011281	AT024-01	A11	3792.333333	1.074962501	1725.082413
MS	L321087	AT024-01	B02	2566	0.80734843	437.5077142
MS	L321222	AT024-01	B03	4462.666667	1.213308512	1576.661135
MS	L321672	AT024-01	B04	4517	1.266983909	765.8766219
MS	L322377	AT024-01	B05	4459.333333	1.264028157	755.4087194
MS	L323438	AT024-01	B06	2689	0.846048296	163.2390885
MS	ST010932	AT024-01	B07	3933.333333	1.069393519	820.201398
MS	ST010971	AT024-01	B08	2498.333333	0.700763368	348.9087751
MS	ST010991	AT024-01	B09	2293.666667	0.650155311	219.7301375
MS	ST011150	AT024-01	B10	2057.333333	0.64730508	190.3164032
MS	ST011314	AT024-01	B11	2863.666667	0.778572858	433.6776837
MS	L321133	AT024-01	C02	3022.666667	0.847834852	328.982269
MS	L321311	AT024-01	C03	3478	0.985862594	150.6220435
MS	L321702	AT024-01	C04	2451	0.771165628	138.7948126
MS	L322415	AT024-01	C05	3953.333333	1.074831114	251.843867
MS	L323594	AT024-01	C06	2083.333333	0.584359046	368.3535439
MS	ST010933	AT024-01	C07	2141	0.606880913	40.28647416
MS	ST010973	AT024-01	C08	1953.666667	0.61468812	168.7967219
MS	ST010992	AT024-01	C09	2820	0.766700778	139.3879478
MS	ST011193	AT024-01	C10	3652.666667	1.024545028	401.6831255
MS	ST011315	AT024-01	C11	2217.333333	0.628518112	207.933483
MS	L321141	AT024-01	D02	3809.333333	1.1985422	200.2656569
MS	L321354	AT024-01	D03	5175.666667	1.407158744	3047.340206
MS	L321796	AT024-01	D04	3858	1.082139455	433.138546
MS	L322423	AT024-01	D05	4140.666667	1.173699937	404.5792053
MS	L323624	AT024-01	D06	4209	1.324290546	153.8733245
MS	ST010934	AT024-01	D07	3654	0.993448454	105.5888252
MS	ST010974	AT024-01	D08	3515	0.985930582	453.4545181
MS	ST010997	AT024-01	D09	8479	2.403429827	260
MS	ST011219	AT024-01	D10	3552.333333	1.117681504	268.4945685
MS	ST011316	AT024-01	D11	3379.333333	0.918772161	164.694667
MS	L321168	AT024-01	E02	3386.333333	0.949840567	69.83074776
MS	L321362	AT024-01	E03	2929.333333	0.830339321	274.5183661
MS	L321834	AT024-01	E04	3271.333333	1.029269614	247.3506283
MS	L322741	AT024-01	E05	2841.666667	0.772591505	165.5425424
MS	L323640	AT024-01	E06	2687.333333	0.75377642	273.317276
MS	ST010945	AT024-01	E07	2365.666667	0.670564197	135.3156803
MS	ST010975	AT024-01	E08	1981	0.62328809	38.58756276
MS	ST011004	AT024-01	E09	2445.333333	0.664836513	176.3415247
MS	ST011256	AT024-01	E10	3420.333333	0.959377307	370.5405961
MS	ST011339	AT024-01	E11	3354	0.950713957	148.9194413
MS	L321176	AT024-01	F02	2616	0.823080083	142.7165022
MS	L321370	AT024-01	F03	3024.666667	0.822345491	102.4320913
MS	L322067	AT024-01	F04	2803.333333	0.786313532	90.56121318
MS	L322776	AT024-01	F05	1783.666667	0.505592366	123.3058528
MS	L323683	AT024-01	F06	4419.333333	1.390468366	1281.956448
MS	ST010947	AT024-01	F07	2890.333333	0.785822984	90.58881461
MS	ST010978	AT024-01	F08	3951.333333	1.108318741	168.0902535
MS	ST011025	AT024-01	F09	2976	0.843567303	267.175972
MS	ST011263	AT024-01	F10	2622	0.824967881	269.672023
MS	ST011354	AT024-01	F11	3005.333333	0.81708915	163.1696459
MS	L321184	AT024-01	G02	2743	0.769390494	396.8223784
MS	L321389	AT024-01	G03	4114.333333	1.166235576	172.9286944
MS	L322334	AT024-01	G04	2681	0.843531232	62.55397669
MS	L323322	AT024-01	G05	2796.333333	0.760266291	111.1815332
MS	L323837	AT024-01	G06	3632	1.018748186	402.3891152
MS	ST010948	AT024-01	G07	2573	0.729334231	64.83826031
MS	ST010980	AT024-01	G08	3263	1.026647672	215.5643755
MS	ST011082	AT024-01	G09	3224.666667	0.876721433	124.3878343
MS	ST011273	AT024-01	G10	3217.666667	0.902530859	379.007036
MS	ST011375	AT024-01	G11	3130.666667	0.887408615	73.41888949
MS	L321206	AT024-01	H02	5904.333333	1.857698459	193.23647
MS	L321400	AT024-01	H03	5798	1.576358549	189.1745226
MS	L322350	AT024-01	H04	6031.333333	1.691742812	77.03462425
